election,county,registered_voters,total_votes_cast,absentee_by_mail_voters,early_voters,per_voter_turnout,per_early_voters,per_early_absentee_voters
2014-11-04,Franklin,25875,9984,130,4099,0.3858550724637681,0.410556891025641,0.42357772435897434
2014-11-04,Gibson,30724,11907,113,3143,0.3875471943757323,0.2639623750734862,0.27345259091290836
2014-11-04,Giles,18663,5925,91,2444,0.317473075068317,0.4124894514767932,0.4278481012658228
2014-11-04,Grainger,14705,4429,114,1572,0.3011900714042843,0.35493339354256037,0.38067283811244074
2014-11-04,Greene,41358,13934,268,4812,0.33691184293244353,0.34534232811827187,0.3645758576144682
2014-11-04,Grundy,7873,2594,54,922,0.32948050298488507,0.3554356206630686,0.37625289128758677
2014-11-04,Hamblen,34315,11753,151,4983,0.3425032784496576,0.42397685697268783,0.43682464051731473
2014-11-04,Hamilton,231125,83193,1192,26535,0.3599480800432666,0.3189571237964733,0.33328525236498263
2014-11-04,Hancock,5098,1015,37,277,0.19909768536681052,0.2729064039408867,0.30935960591133005
2014-11-04,Hardeman,16358,5153,95,1922,0.3150140603985817,0.3729866097418979,0.3914224723462061
2014-11-04,Hardin,15877,5307,74,1914,0.3342571014675316,0.36065573770491804,0.37459958545317507
2014-11-04,Hawkins,36043,11347,220,4684,0.31481841134200816,0.4127963338327311,0.4321847184277783
2014-11-04,Haywood,12007,3551,140,1458,0.295744149246273,0.4105885666009575,0.45001408054069275
2014-11-04,Henderson,18303,5302,43,2144,0.2896792875484893,0.4043757072802716,0.4124858543945681
2014-11-04,Henry,19999,7469,82,3482,0.3734686734336717,0.4661936002142188,0.47717231222385864
2014-11-04,Hickman,14153,4680,87,1965,0.3306719423443793,0.4198717948717949,0.43846153846153846
2014-11-04,Houston,5554,1856,103,860,0.33417356859920777,0.46336206896551724,0.5188577586206896
2014-11-04,Humphreys,12637,4314,160,2203,0.3413784917306323,0.5106629578117756,0.5477515067222994
2014-11-04,Jackson,8561,2675,73,836,0.31246349725499356,0.3125233644859813,0.33981308411214955
2014-11-04,Jefferson,30727,10901,160,4849,0.3547694210303642,0.4448215760022016,0.4594991285203192
2014-11-04,Johnson,11253,3370,70,1434,0.29947569537012353,0.4255192878338279,0.44629080118694364
2014-11-04,Knox,293967,107166,1692,55500,0.3645511230852443,0.5178881361625889,0.5336767258272214
2014-11-04,Lake,4082,1340,46,652,0.3282704556589907,0.48656716417910445,0.5208955223880597
2014-11-04,Lauderdale,14650,4284,246,1653,0.29242320819112627,0.3858543417366947,0.4432773109243697
2014-11-04,Lawrence,24863,9317,88,3180,0.37473353979809354,0.34131158098100245,0.3507566813351937
2014-11-04,Lewis,8341,2871,51,1233,0.344203332933701,0.42946708463949845,0.44723092998955066
2014-11-04,Lincoln,20905,6622,82,2657,0.31676632384596987,0.4012382965871338,0.41362126245847175
2014-11-04,Loudon,33711,15123,372,8858,0.4486072795230044,0.5857303445083647,0.6103286384976526
2014-11-04,Macon,13509,3522,55,1863,0.2607150788363313,0.5289608177172062,0.5445769449176604
2014-11-04,Madison,64220,23814,337,10065,0.37081905948302707,0.42265054169816074,0.4368018812463257
2014-11-04,Marion,20049,6470,87,1903,0.32270936206294576,0.29412673879443585,0.3075734157650695
2014-11-04,Marshall,18856,6289,95,2853,0.33352778956300383,0.4536492288122118,0.4687549689934807
2014-11-04,Maury,53326,19533,195,9384,0.36629411544087315,0.4804177545691906,0.4904008600829366
2014-11-04,Mcminn,30920,11029,119,5120,0.3566946959896507,0.4642306646114788,0.47502040076162844
2014-11-04,Mcnairy,15475,5520,82,1697,0.3567043618739903,0.30742753623188407,0.3222826086956522
2014-11-04,Meigs,7685,2353,48,1061,0.30618087182823683,0.4509137271568211,0.47131321716957075
2014-11-04,Monroe,32126,10322,554,4166,0.3212973915208865,0.4036039527223406,0.45727572175934894
2014-11-04,Montgomery,101010,30164,459,13611,0.2986238986238986,0.45123325818856913,0.46645007293462404
2014-11-04,Moore,4627,1805,35,772,0.3901015776961314,0.42770083102493073,0.4470914127423823
2014-11-04,Morgan,12194,3820,82,1232,0.3132688207315073,0.3225130890052356,0.34397905759162306
2014-11-04,Obion,20138,7135,69,3184,0.3543052934750223,0.4462508759635599,0.45592151366503153
2014-11-04,Overton,14183,4296,65,1826,0.3028978354367905,0.4250465549348231,0.44017690875232773
2014-11-04,Perry,5476,1489,33,545,0.2719138056975895,0.36601746138347885,0.38817998656816655
2014-11-04,Pickett,4133,1746,52,644,0.42245342366319866,0.36884306987399773,0.39862542955326463
2014-11-04,Polk,12262,3659,82,1073,0.2984015658130811,0.2932495217272479,0.3156600163979229
2014-11-04,Putnam,44149,15721,294,7196,0.35608960565358216,0.4577316964569684,0.47643279689587176
2014-11-04,Rhea,20265,6211,124,2343,0.3064890204786578,0.37723393978425374,0.39719851875704393
2014-11-04,Roane,32914,13975,243,6697,0.4245913592999939,0.4792128801431127,0.4966010733452594
2014-11-04,Robertson,39932,14659,143,5555,0.36709906841630774,0.37894808649976125,0.38870318575619073
2014-11-04,Rutherford,155819,57631,522,27397,0.3698586180119241,0.4753865107320713,0.4844441359684892
2014-11-04,Scott,14775,3282,125,1221,0.22213197969543147,0.3720292504570384,0.4101157830591103
2014-11-04,Sequatchie,10032,3237,25,1136,0.32266746411483255,0.35094223046030276,0.3586654309545876
2014-11-04,Sevier,58867,19573,235,7316,0.3324952859836581,0.37378020742860063,0.38578654268635365
2014-11-04,Shelby,540512,191731,1319,83724,0.35472107927298563,0.43667429888750386,0.44355372892229217
2014-11-04,Smith,12690,4600,78,2196,0.3624901497241923,0.47739130434782606,0.49434782608695654
2014-11-04,Stewart,8935,3085,147,1363,0.34527140458869615,0.4418152350081037,0.48946515397082657
2014-11-04,Sullivan,91043,34020,583,14977,0.37366958470173434,0.44024103468547915,0.4573780129335685
2014-11-04,Sumner,103789,39243,504,14255,0.378103652602877,0.36324949672553064,0.37609255153785387
2014-11-04,Tipton,40150,12724,111,5862,0.3169115815691158,0.4607041810751336,0.46942785287645394
2014-11-04,Trousdale,5387,1653,19,872,0.3068498236495266,0.5275257108287962,0.5390199637023594
2014-11-04,Unicoi,11489,4156,58,1899,0.36173731395247627,0.45692974013474497,0.4708854667949952
2014-11-04,Union,12409,3131,141,646,0.2523168667902329,0.20632385819227084,0.25135739380389654
2014-11-04,Van Buren,4508,1691,23,763,0.3751109139307897,0.4512123004139562,0.46481371969248964
2014-11-04,Warren,21884,8267,75,3991,0.37776457685980624,0.4827627918229104,0.49183500665295754
2014-11-04,Washington,73852,27612,461,10038,0.37388290093700915,0.3635375923511517,0.3802332319281472
2014-11-04,Wayne,10450,2953,61,1062,0.28258373205741627,0.3596342702336607,0.3802912292583813
2014-11-04,Weakley,20725,7788,127,3383,0.37577804583835944,0.43438623523369285,0.450693374422188
2014-11-04,White,16685,6348,138,2766,0.38046149235840576,0.43572778827977315,0.45746691871455575
2014-11-04,Williamson,139039,61428,456,26033,0.4418040981307403,0.4237969655531679,0.4312202904213062
2014-11-04,Wilson,77790,31603,268,13966,0.4062604447872477,0.44192007087934687,0.4504002784545771
2012-11-06,Anderson,49169,30046,1038,17423,0.6110760845248022,0.5798775211342608,0.6144245490248286
2012-11-06,Bedford,24291,14534,273,7614,0.5983285990696142,0.5238750516031375,0.5426585936424935
2012-11-06,Benton,12206,6335,182,3825,0.519007045715222,0.6037884767166535,0.6325177584846093
2012-11-06,Bledsoe,8627,4477,151,1209,0.5189521270430045,0.2700469064105428,0.3037748492293947
2012-11-06,Blount,75550,49988,1325,25481,0.6616545334215751,0.5097423381611587,0.5362486996879251
2012-11-06,Bradley,62806,36142,782,23579,0.5754545744037194,0.6523988711194731,0.674035747883349
2012-11-06,Campbell,24785,12302,310,5295,0.4963485979423038,0.43041781824093645,0.4556169728499431
2012-11-06,Cannon,8449,5075,136,1949,0.6006628003314002,0.38403940886699506,0.41083743842364534
2012-11-06,Carroll,19505,11116,314,5120,0.5699051525249936,0.46059733717164447,0.48884490824037424
2012-11-06,Carter,34685,20778,652,9290,0.5990485800778435,0.44710751756665706,0.4784868611030898
2012-11-06,Cheatham,24724,15350,343,9087,0.6208542307070053,0.591986970684039,0.6143322475570032
2012-11-06,Chester,10292,6560,227,3627,0.6373882627283327,0.5528963414634146,0.5875
2012-11-06,Claiborne,18155,10350,308,4769,0.5700908840539797,0.4607729468599034,0.4905314009661836
2012-11-06,Clay,6347,2856,114,1345,0.4499763667874586,0.47093837535014005,0.5108543417366946
2012-11-06,Cocke,21159,11541,308,5709,0.5454416560328939,0.49467117234208474,0.521358634433758
2012-11-06,Coffee,31974,19424,470,10810,0.6074935885406894,0.5565280065897859,0.5807248764415156
2012-11-06,Crockett,8951,5555,101,2929,0.6206010501619931,0.5272727272727272,0.5454545454545454
2012-11-06,Cumberland,40497,25653,938,15495,0.6334543299503667,0.6040229212957549,0.6405878454761627
2012-11-06,Davidson,369339,246245,5436,156151,0.6667181099206961,0.6341286117484619,0.6562041868870434
2012-11-06,Decatur,7566,4320,159,2199,0.570975416336241,0.5090277777777777,0.5458333333333333
2012-11-06,Dekalb,13061,6582,293,3011,0.5039430365209402,0.4574597386812519,0.5019750835612276
2012-11-06,Dickson,30980,18198,566,8784,0.587411233053583,0.4826904055390702,0.5137927244752171
2012-11-06,Dyer,22751,13923,208,8615,0.6119731000835128,0.6187603246426776,0.6336996336996337
2012-11-06,Fayette,27545,19771,390,10478,0.7177709203122163,0.5299681351474381,0.5496939962571443
2012-11-06,Fentress,12639,7110,182,4214,0.5625445051032518,0.5926863572433193,0.6182841068917019
2012-11-06,Franklin,25399,16318,501,8593,0.6424662388283003,0.5265963966172325,0.557298688564775
2012-11-06,Gibson,31559,19884,428,7125,0.6300579866282202,0.35832830416415207,0.37985314825990746
2012-11-06,Giles,19361,10840,284,5896,0.5598884355146945,0.5439114391143911,0.5701107011070111
2012-11-06,Grainger,12929,7353,244,3118,0.5687214788460051,0.42404460764313884,0.45722834217326264
2012-11-06,Greene,41190,24089,791,10644,0.5848264141781986,0.44186143052845694,0.47469799493544773
2012-11-06,Grundy,7188,4313,139,1725,0.6000278241513634,0.3999536285648041,0.432181776025968
2012-11-06,Hamblen,32073,20147,477,10523,0.6281607582701961,0.5223110140467564,0.5459869955824689
2012-11-06,Hamilton,222480,142161,3786,66834,0.6389832793959007,0.4701289383164159,0.4967607149640197
2012-11-06,Hancock,4904,2112,108,690,0.43066884176182707,0.32670454545454547,0.3778409090909091
2012-11-06,Hardeman,16642,10599,464,5866,0.6368825862276168,0.5534484385319369,0.5972261534106991
2012-11-06,Hardin,16446,9636,236,4544,0.5859175483400219,0.4715649647156496,0.49605645496056455
2012-11-06,Hawkins,35844,19991,519,10593,0.557722352416025,0.5298884498024111,0.5558501325596519
2012-11-06,Haywood,12091,7728,408,4571,0.6391530890745183,0.5914855072463768,0.6442805383022774
2012-11-06,Henderson,18353,10200,181,5562,0.555767449463303,0.5452941176470588,0.5630392156862745
2012-11-06,Henry,24113,12823,323,7443,0.5317878322896363,0.5804413943694923,0.6056305076815098
2012-11-06,Hickman,14225,7759,217,3879,0.5454481546572935,0.4999355587060188,0.5279030802938524
2012-11-06,Houston,5425,3070,163,1558,0.5658986175115207,0.5074918566775244,0.5605863192182411
2012-11-06,Humphreys,12674,6973,272,4075,0.5501814738835411,0.5843969597017066,0.6234045604474401
2012-11-06,Jackson,8416,4231,171,1622,0.5027328897338403,0.3833609075868589,0.4237768848971874
2012-11-06,Jefferson,30900,17781,490,9191,0.5754368932038835,0.5169000618637872,0.5444575670659693
2012-11-06,Johnson,11279,6244,288,3573,0.5535951768773828,0.5722293401665599,0.6183536194746957
2012-11-06,Knox,287288,174440,5131,110446,0.6071955668179666,0.6331460674157303,0.6625601926163724
2012-11-06,Lake,4214,2105,63,1043,0.4995253915519696,0.4954869358669834,0.52541567695962
2012-11-06,Lauderdale,14444,8760,391,4939,0.6064801993907505,0.5638127853881278,0.6084474885844748
2012-11-06,Lawrence,26781,15808,309,8121,0.5902692207161794,0.5137272267206477,0.5332742914979757
2012-11-06,Lewis,8275,4790,139,2759,0.5788519637462236,0.575991649269311,0.6050104384133612
2012-11-06,Lincoln,20607,13383,309,6670,0.6494395108458291,0.4983934842710902,0.5214824777703057
2012-11-06,Loudon,33133,22341,796,14839,0.6742824374490689,0.6642048252092565,0.6998343852110469
2012-11-06,Macon,13384,6946,165,4295,0.5189778840406456,0.6183414915059027,0.6420961704578174
2012-11-06,Madison,65311,41149,1284,24895,0.6300470058642496,0.6049964762205643,0.6362001506719482
2012-11-06,Marion,20267,10681,236,3808,0.527014358316475,0.3565209250070218,0.378616234434978
2012-11-06,Marshall,18394,10829,270,5513,0.588724584103512,0.5090959460707359,0.5340289962138701
2012-11-06,Maury,45780,33231,687,21215,0.7258846657929227,0.6384099184496403,0.6590833859950047
2012-11-06,Mcminn,30814,18101,422,9767,0.5874277925618225,0.5395834484282637,0.5628970775095299
2012-11-06,Mcnairy,15722,9926,301,4101,0.6313446126447017,0.41315736449727986,0.44348176506145476
2012-11-06,Meigs,7790,4069,128,2108,0.5223363286264442,0.51806340624232,0.549520766773163
2012-11-06,Monroe,31191,16687,1175,7712,0.534994068801898,0.4621561694732426,0.5325702642775814
2012-11-06,Montgomery,102148,55789,2987,31536,0.5461585150957434,0.5652727240136944,0.6188137446450017
2012-11-06,Moore,4588,2803,60,1436,0.6109415867480383,0.5123082411701748,0.5337138779878702
2012-11-06,Morgan,11986,6659,197,2794,0.5555648256299015,0.4195825198978826,0.44916654152275115
2012-11-06,Obion,21023,12384,362,6900,0.5890691147790516,0.5571705426356589,0.5864018087855297
2012-11-06,Overton,14306,7772,217,3987,0.5432685586467216,0.512995367987648,0.5409161091096243
2012-11-06,Perry,5514,2650,111,1082,0.480594849474066,0.40830188679245283,0.450188679245283
2012-11-06,Pickett,4149,2492,139,961,0.6006266570257893,0.38563402889245585,0.44141252006420545
2012-11-06,Polk,11478,6215,192,2548,0.5414706394842307,0.4099758648431215,0.44086886564762673
2012-11-06,Putnam,43867,25661,741,13901,0.5849727585656644,0.5417170024550875,0.5705935076575348
2012-11-06,Rhea,20047,10788,352,5123,0.5381353818526463,0.47487949573600297,0.5075083426028921
2012-11-06,Roane,35615,21436,672,12095,0.6018812298188966,0.5642377309199478,0.5955868632207502
2012-11-06,Robertson,40712,26427,520,13676,0.6491206523875025,0.5175010406024142,0.5371778862526961
2012-11-06,Rutherford,155259,99258,1965,62832,0.6393059339555195,0.63301698603639,0.6528138789820468
2012-11-06,Scott,14647,6748,249,3347,0.46070867754488976,0.49599881446354477,0.5328986366330765
2012-11-06,Sequatchie,8582,5188,81,2357,0.604521090654859,0.4543176561295297,0.4699306090979183
2012-11-06,Sevier,57502,34067,787,15911,0.5924489582971028,0.4670502245574897,0.49015175976751696
2012-11-06,Shelby,598983,372778,6363,228069,0.6223515525482359,0.6118091732881232,0.6288783136343883
2012-11-06,Smith,12814,7171,181,3852,0.5596222881223661,0.5371635755124808,0.5624041277367173
2012-11-06,Stewart,8816,5172,273,2849,0.5866606170598911,0.5508507347254447,0.6036349574632637
2012-11-06,Sullivan,89306,60639,1903,37741,0.679002530625042,0.6223882319959102,0.6537706756377909
2012-11-06,Sumner,103115,65855,1616,30098,0.6386558696600882,0.45703439374383115,0.4815731531394731
2012-11-06,Tipton,40106,24246,489,15374,0.6045479479379644,0.6340839726140395,0.6542522477934505
2012-11-06,Trousdale,5466,2953,52,1870,0.5402488108305891,0.6332543176430748,0.6508635286149679
2012-11-06,Unicoi,11616,7195,195,4043,0.6194042699724518,0.5619179986101459,0.5890201528839472
2012-11-06,Union,11007,5859,271,1511,0.5322976287816844,0.25789383853899983,0.30414746543778803
2012-11-06,Van Buren,4695,2348,55,1069,0.5001064962726305,0.45528109028960817,0.4787052810902896
2012-11-06,Warren,23002,13189,203,7211,0.5733849230501695,0.5467434983698537,0.5621351125938282
2012-11-06,Washington,76332,48313,1478,25025,0.6329324529686108,0.5179765280566307,0.5485687082151802
2012-11-06,Wayne,10586,5543,185,2460,0.5236160967315322,0.4438029947681761,0.47717842323651455
2012-11-06,Weakley,21235,12622,323,6322,0.5943960442665411,0.5008714942164475,0.5264617334812233
2012-11-06,White,16727,9347,273,4851,0.5587971543014288,0.5189900502835134,0.548197282550551
2012-11-06,Williamson,134610,96657,2424,65194,0.7180521506574549,0.6744881384690193,0.6995665083749755
2012-11-06,Wilson,75876,51780,905,31132,0.6824292266329274,0.601235998455002,0.6187137891077636
2010-11-02,Anderson,48430,19484,419,9203,0.4023126161470163,0.47233627591870253,0.4938411003900636
2010-11-02,Bedford,23824,9902,106,3902,0.41563129617192746,0.394061805695819,0.4047667137951929
2010-11-02,Benton,12013,5094,76,3115,0.42404062265878634,0.6115037298782882,0.6264232430310169
2010-11-02,Bledsoe,8919,3897,71,1039,0.43693239152371344,0.2666153451372851,0.2848344880677444
2010-11-02,Blount,76591,30408,397,11323,0.3970179263882179,0.3723691133912128,0.3854248881873191
2010-11-02,Bradley,63184,21446,251,10904,0.33942137249936694,0.5084398022941341,0.5201436165252261
2010-11-02,Campbell,24915,9042,149,3738,0.3629139072847682,0.41340411413404116,0.4298827692988277
2010-11-02,Cannon,8131,3976,69,1319,0.48899274381994834,0.3317404426559356,0.34909456740442657
2010-11-02,Carroll,19752,8562,156,3451,0.43347509113001215,0.40306003270263957,0.42128007474889045
2010-11-02,Carter,34627,14155,349,5599,0.40878505212695293,0.3955492758742494,0.4202048746026139
2010-11-02,Cheatham,24216,10267,134,4525,0.42397588371324746,0.44073244375182624,0.4537839680529853
2010-11-02,Chester,12473,4029,64,1647,0.32301771827146636,0.40878629932985855,0.4246711342764954
2010-11-02,Claiborne,18159,6536,150,2738,0.3599317143014483,0.41891064871481026,0.4418604651162791
2010-11-02,Clay,6335,2032,72,837,0.3207576953433307,0.41190944881889763,0.44734251968503935
2010-11-02,Cocke,21221,8588,157,4049,0.40469346402148815,0.47147182114578484,0.4897531439217513
2010-11-02,Coffee,31340,13728,152,6299,0.43803446075303126,0.45884324009324007,0.4699155011655012
2010-11-02,Crockett,9568,4419,44,2077,0.4618520066889632,0.47001584068793845,0.47997284453496264
2010-11-02,Cumberland,39260,20435,494,11955,0.5205043301069792,0.5850256912160509,0.6091999021287008
2010-11-02,Davidson,353654,156908,1763,70902,0.4436765878514028,0.45186988553802226,0.46310576898564765
2010-11-02,Decatur,7878,3256,31,1308,0.4133028687484133,0.40171990171990174,0.41124078624078625
2010-11-02,Dekalb,13127,5009,96,1912,0.38157994972194714,0.38171291674985025,0.40087841884607706
2010-11-02,Dickson,30145,12398,287,4698,0.41127881904130037,0.3789320858202936,0.40208098080335536
2010-11-02,Dyer,22803,10067,57,5630,0.44147699864052975,0.5592530048673885,0.564915069037449
2010-11-02,Fayette,25679,12422,114,4431,0.48374157872191287,0.3567058444694896,0.3658831106102077
2010-11-02,Fentress,12497,5170,63,2803,0.413699287829079,0.5421663442940039,0.5543520309477756
2010-11-02,Franklin,25942,12445,204,6032,0.4797239996916198,0.48469264764965847,0.5010847730012054
2010-11-02,Gibson,31331,15387,182,4287,0.4911110401838435,0.27861181516864886,0.29043998180282055
2010-11-02,Giles,19393,8370,115,3946,0.4315990305780436,0.47144563918757465,0.48518518518518516
2010-11-02,Grainger,12875,4642,99,1782,0.3605436893203883,0.38388625592417064,0.4052132701421801
2010-11-02,Greene,40319,15875,336,5986,0.39373496366477345,0.3770708661417323,0.39823622047244095
2010-11-02,Grundy,8643,3115,54,782,0.36040726599560335,0.25104333868378814,0.2683788121990369
2010-11-02,Hamblen,34210,13690,233,6560,0.400175387313651,0.47918188458729,0.49620160701241783
2010-11-02,Hamilton,210160,87810,1300,26169,0.4178245146555006,0.2980184489238128,0.312823140872338
2010-11-02,Hancock,5075,1291,54,378,0.25438423645320196,0.2927962819519752,0.33462432223082883
2010-11-02,Hardeman,16523,6590,100,2838,0.398837983417055,0.4306525037936267,0.4458270106221548
2010-11-02,Hardin,16572,6303,87,2222,0.38034033309196236,0.3525305410122164,0.36633349198794224
2010-11-02,Hawkins,34955,12510,251,5285,0.3578887140609355,0.42246203037569946,0.4425259792166267
2010-11-02,Haywood,11149,5536,198,2307,0.49654677549556014,0.4167268786127168,0.45249277456647397
2010-11-02,Henderson,18098,6337,60,2686,0.3501491877555531,0.42385987060123087,0.43332807322076694
2010-11-02,Henry,23724,9649,138,5184,0.40671893441240936,0.537257746916779,0.5515597471240543
2010-11-02,Hickman,14498,5362,79,2151,0.3698441164298524,0.4011562849682954,0.41588959343528537
2010-11-02,Houston,5289,2151,75,985,0.40669313669880885,0.45792654579265457,0.49279404927940496
2010-11-02,Humphreys,12275,5066,181,2655,0.41270875763747455,0.5240821160679037,0.5598105013817608
2010-11-02,Jackson,8693,3028,76,953,0.3483262395030484,0.31472919418758255,0.33982826948480843
2010-11-02,Jefferson,29845,11346,257,5186,0.38016418160495896,0.4570773841001234,0.47972853869205007
2010-11-02,Johnson,10692,4636,108,2358,0.4335952113729892,0.50862812769629,0.5319240724762726
2010-11-02,Knox,283895,105991,1764,55600,0.37334577924937035,0.5245728410902812,0.5412157636025701
2010-11-02,Lake,4368,1449,31,649,0.3317307692307692,0.4478951000690131,0.4692891649413389
2010-11-02,Lauderdale,14631,6237,309,2789,0.4262866516301005,0.4471701138367805,0.49671316337983007
2010-11-02,Lawrence,26724,11780,109,5131,0.4408022751085167,0.4355687606112054,0.44482173174872663
2010-11-02,Lewis,8386,3585,44,1723,0.42749821130455523,0.4806136680613668,0.4928870292887029
2010-11-02,Lincoln,19880,8688,86,3882,0.4370221327967807,0.4468232044198895,0.4567219152854512
2010-11-02,Loudon,31758,15502,296,8976,0.48812897537628314,0.579022061669462,0.5981163720810218
2010-11-02,Macon,13409,4974,45,2795,0.37094488776195095,0.5619219943707278,0.5709690390028146
2010-11-02,Madison,63313,28636,463,13630,0.4522925781435092,0.4759742980863249,0.49214275736834756
2010-11-02,Marion,20156,7465,84,2043,0.37036118277436,0.27367716008037507,0.28492967180174145
2010-11-02,Marshall,17881,7637,106,3323,0.42710139253956714,0.4351185020295928,0.4489982977609009
2010-11-02,Maury,46721,23405,295,12226,0.5009524624901008,0.5223670155949584,0.5349711600085452
2010-11-02,Mcminn,27991,11544,208,5130,0.41241827730341896,0.44438669438669437,0.4624047124047124
2010-11-02,Mcnairy,15576,6865,100,2411,0.44074216743708267,0.35120174799708664,0.365768390386016
2010-11-02,Meigs,7849,2673,59,1102,0.34055293667983183,0.41227085671530117,0.43434343434343436
2010-11-02,Monroe,30290,10545,422,4069,0.34813469792010565,0.38587008060692274,0.4258890469416785
2010-11-02,Montgomery,93013,31366,664,15531,0.3372216786900756,0.49515398839507746,0.516323407511318
2010-11-02,Moore,4451,2113,37,874,0.47472478094810155,0.41362991008045435,0.43114055844770466
2010-11-02,Morgan,11780,4524,74,1447,0.3840407470288625,0.3198496905393457,0.33620689655172414
2010-11-02,Obion,21052,9591,97,4767,0.45558616758502757,0.4970284641851736,0.5071421123970389
2010-11-02,Overton,14087,5347,78,2294,0.37956981614254276,0.4290256218440247,0.44361324106975875
2010-11-02,Perry,5594,1920,49,700,0.3432248838040758,0.3645833333333333,0.39010416666666664
2010-11-02,Pickett,4361,2200,55,909,0.504471451501949,0.4131818181818182,0.4381818181818182
2010-11-02,Polk,11429,4036,55,1310,0.35313675737159855,0.32457879088206143,0.33820614469772053
2010-11-02,Putnam,42445,18863,320,8763,0.4444104134762634,0.4645602502253088,0.4815246779409426
2010-11-02,Rhea,19990,7391,143,2796,0.36973486743371686,0.3782979299147612,0.39764578541469353
2010-11-02,Roane,35385,15889,314,7941,0.44903207573830717,0.49977972182012714,0.5195418213858645
2010-11-02,Robertson,39385,18029,176,7411,0.45776310778215057,0.4110599589550169,0.4208220089855233
2010-11-02,Rutherford,146398,61412,573,29456,0.4194866050082651,0.47964567185566337,0.4889760958770273
2010-11-02,Scott,14923,4862,165,2181,0.3258058031226965,0.4485808309337721,0.4825174825174825
2010-11-02,Sequatchie,8909,3550,26,1200,0.39847345381075316,0.3380281690140845,0.3453521126760563
2010-11-02,Sevier,52060,19890,239,7486,0.38205916250480215,0.3763700351935646,0.38838612368024134
2010-11-02,Shelby,602654,232243,2190,107778,0.3853670597059009,0.4640742670392649,0.47350404533182916
2010-11-02,Smith,12940,5870,180,2934,0.4536321483771252,0.49982964224872234,0.5304940374787053
2010-11-02,Stewart,8649,3897,142,1975,0.4505723204994797,0.5068001026430587,0.5432383885039774
2010-11-02,Sullivan,90618,39934,891,20107,0.44068507360568543,0.5035057845444985,0.5258175990384134
2010-11-02,Sumner,101043,44850,559,15111,0.44387043140049287,0.33692307692307694,0.34938684503901896
2010-11-02,Tipton,38962,16004,150,8299,0.4107592012730353,0.5185578605348663,0.5279305173706573
2010-11-02,Trousdale,5314,2115,24,1167,0.3980052691004893,0.5517730496453901,0.5631205673758866
2010-11-02,Unicoi,11425,4485,63,2148,0.3925601750547046,0.4789297658862876,0.49297658862876254
2010-11-02,Union,11985,3842,140,816,0.32056737588652484,0.21238938053097345,0.24882873503383654
2010-11-02,Van Buren,4615,1638,22,596,0.35492957746478876,0.36385836385836384,0.3772893772893773
2010-11-02,Warren,22301,9932,64,4609,0.4453611945652661,0.46405557792992347,0.4704993958920661
2010-11-02,Washington,73805,29290,580,11141,0.3968565815324165,0.3803687265278252,0.400170706725845
2010-11-02,Wayne,10257,3587,79,1261,0.3497123915374866,0.3515472539726791,0.37357122943964316
2010-11-02,Weakley,21297,9649,60,4493,0.45306850730149784,0.4656441081977407,0.47186236915742563
2010-11-02,White,15349,7141,117,2917,0.4652420353117467,0.40848620641366756,0.42487046632124353
2010-11-02,Williamson,124666,60887,506,27337,0.48840100749201865,0.44897925665577215,0.45728973344063595
2010-11-02,Wilson,68555,34850,305,14747,0.5083509590839472,0.4231563845050215,0.43190817790530844
2008-11-04,Anderson,49174,31909,1035,18252,0.6488998251108309,0.5720016296342725,0.6044376194803974
2008-11-04,Bedford,23238,15667,276,8229,0.6741974352353903,0.5252441437416225,0.5428607901959532
2008-11-04,Benton,11634,6731,169,4095,0.5785628330754684,0.6083791412865844,0.6334868518793642
2008-11-04,Bledsoe,11828,4949,114,1497,0.4184139330402435,0.3024853505758739,0.3255203071327541
2008-11-04,Blount,73831,52466,1383,25984,0.7106229090761333,0.49525406930202415,0.5216139976365647
2008-11-04,Bradley,59871,38301,883,24807,0.639725409630706,0.6476854390224799,0.6707396673716091
2008-11-04,Campbell,22905,13005,310,5913,0.5677799607072691,0.45467128027681664,0.47850826605151864
2008-11-04,Cannon,8745,5605,109,2518,0.6409376786735277,0.44924174843889386,0.4686886708296164
2008-11-04,Carroll,18354,11953,315,5321,0.6512476844284625,0.44516021082573415,0.47151342759139964
2008-11-04,Carter,34534,21999,663,10253,0.6370243817686917,0.46606663939269966,0.4962043729260421
2008-11-04,Cheatham,23858,16614,357,11310,0.6963701902925643,0.6807511737089202,0.702239075478512
2008-11-04,Chester,11977,6539,122,3354,0.5459630959338733,0.5129224652087475,0.5315797522556965
2008-11-04,Claiborne,17435,10639,268,4623,0.6102093490106109,0.4345333208008271,0.45972365823855627
2008-11-04,Clay,6484,3025,75,1504,0.466533004318322,0.4971900826446281,0.5219834710743801
2008-11-04,Cocke,20522,12657,338,6084,0.6167527531429685,0.48068262621474284,0.5073872165600063
2008-11-04,Coffee,30917,20999,496,12776,0.6792056150338002,0.6084099242821087,0.6320300966712701
2008-11-04,Crockett,10033,6113,126,3121,0.6092893451609688,0.5105512841485359,0.5311630950433502
2008-11-04,Cumberland,38240,26144,861,15666,0.6836820083682008,0.5992197062423501,0.6321526927784578
2008-11-04,Davidson,382395,265727,5559,191420,0.6949018684867742,0.7203633804619026,0.7412833471946773
2008-11-04,Decatur,7941,4874,108,2409,0.6137766024430172,0.4942552318424292,0.5164136233073451
